,具体时间,计算空速,G值,姿态,杆量,坡度,盘量,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率,下降率,RUDD位置,左油门杆位置,右油门杆位置,飞行姿态变化,坡度变化,RUDD位置变化,左油门杆位置变化,右油门杆位置变化,失重超重情况,杆量情况,盘量情况,下滑道偏差（C）情况,下滑道偏差（L）情况,下滑道偏差（R）情况,航向道偏差（C）情况,航向道偏差（L）情况,航向道偏差（R）情况,俯仰角率情况,下降率情况
2608,9:26:54,290,1.0039,1.9336,-0.001,-0.3516,-0.0104,0.54,0.46,0.31,-0.52,-0.63,-0.11,0,20,-0.2793,55.6787,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2609,9:26:55,290,1,1.9336,-0.001,-0.3516,-0.0115,0.51,0.42,0.33,0.67,0.69,0.52,-0.0625,7,-0.2793,55.6787,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2610,9:26:56,290,1.0078,1.9336,-0.001,-0.3516,-0.0084,0.56,0.61,0.45,0.19,0.09,0.09,-0.0625,-4,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2611,9:26:57,290.125,1.0039,1.9336,-0.001,-0.4395,-0.0084,0.44,0.43,0.55,-0.61,-0.66,-0.2,0,-2,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2612,9:26:58,290,1,1.9336,-0.001,-0.3516,-0.0073,0.65,0.4,0.64,1.07,1.06,0.43,0,-5,-0.2637,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2613,9:26:59,290.125,1.0039,1.9336,-0.001,-0.3516,-0.0063,0.55,0.25,0.51,1.62,1.41,0.7,-0.0625,8,-0.2637,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2614,9:27:00,290.25,1.0039,1.9775,-0.001,-0.3516,-0.0104,0.11,0.13,0.33,0.6,0.76,0.53,-0.0625,-4,-0.2637,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2615,9:27:01,290,1.0039,1.9775,-0.001,-0.3516,-0.0157,0.12,0.04,-0.02,0.37,0.24,0.14,-0.0625,-9,-0.2637,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2616,9:27:02,289.625,1.0078,1.9775,-0.001,-0.3516,-0.0125,0.16,0.3,0.18,1.33,1.24,0.82,-0.0625,-3,-0.2617,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2617,9:27:03,289.75,1.0039,1.9775,-0.001,-0.2637,-0.0115,0.32,0.24,0.32,-0.97,-0.86,-0.22,-0.125,6,-0.2617,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2618,9:27:04,290,1.0078,1.9775,-0.001,-0.2637,-0.0104,0.22,0.12,0.18,-0.43,-0.14,-0.07,0,3,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2619,9:27:05,289.875,1.0078,1.9336,-0.001,-0.1758,-0.0084,0.21,0.36,0.52,-0.41,0.15,-0.06,0,-2,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2620,9:27:06,290,1.0078,1.9336,-0.001,-0.2637,-0.0094,0.37,0.35,0.42,0.86,0.9,0.37,0,-29,-0.2754,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2621,9:27:07,289.875,1,1.9336,-0.001,-0.2637,-0.0146,0.14,0.27,0.11,-0.02,0.51,0.06,0,-25,-0.2754,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2622,9:27:08,290,1.0039,1.9336,-0.001,-0.2637,-0.0146,0.04,0.16,-0.05,-0.7,-1.04,-0.4,0,-27,-0.2695,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2623,9:27:09,289.75,1.0039,1.9336,-0.001,-0.1758,-0.0094,0.11,0.41,0.17,1.24,1.46,0.82,-0.0625,-10,-0.2695,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2624,9:27:10,289.75,0.9961,1.9336,-0.001,-0.1758,-0.0073,0.21,0.23,0.01,-0.71,-0.61,0.06,-0.125,14,-0.2754,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2625,9:27:11,289.875,1,1.9336,-0.001,-0.0879,-0.0084,0.17,0.3,0.2,1.17,1.22,0.83,0,15,-0.2754,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2626,9:27:12,290,1.0039,1.9775,-0.001,-0.0879,-0.0084,0.26,0.27,0.29,0.19,0.29,-0.07,0,14,-0.2734,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2627,9:27:13,290,1.0078,1.9775,-0.001,-0.0879,-0.0104,0.46,0.36,0.32,-0.07,-0.01,-0.09,0,12,-0.2734,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2628,9:27:14,289.875,1.0078,1.9775,-0.001,-0.0879,-0.0094,0.4,0.39,0.37,1.08,1.17,0.26,-0.0625,16,-0.2734,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2629,9:27:15,289.875,1,1.9336,-0.001,-0.0879,-0.0084,0.3,0.4,0.29,-0.04,-0.03,0.08,-0.0625,-5,-0.2734,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2630,9:27:16,289.875,1,1.9336,-0.001,-0.0879,-0.0104,0.33,0.34,0.27,1.14,1.22,0.39,-0.0625,-16,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2631,9:27:17,289.625,1,1.9336,-0.001,-0.0879,-0.0094,0.29,0.44,0.4,-0.4,-0.36,-0.04,0,-42,-0.2715,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2632,9:27:18,289.75,1,1.9336,-0.001,-0.0879,-0.0073,0.32,0.21,0.21,0.98,1.02,0.59,-0.0625,-41,-0.2793,55.6348,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2633,9:27:19,289.75,1,1.9336,-0.001,-0.0879,-0.0073,0.28,0.2,0.46,0.57,0.56,0.32,-0.0625,-21,-0.2793,55.6787,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2634,9:27:20,289.75,1.0039,1.9336,-0.001,-0.0879,-0.0084,0.23,0.22,0.29,0.02,0.11,0.07,-0.0625,-7,-0.2754,55.7666,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2635,9:27:21,289.75,1.0039,1.9336,-0.001,-0.0879,-0.0073,0.42,0.26,0.18,0.02,0.06,-0.08,-0.125,-7,-0.2754,55.7666,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2636,9:27:22,289.875,1.0039,1.9336,-0.001,-0.0879,-0.0063,0.11,0.24,0.12,0.3,0.29,0.14,-0.0625,6,-0.2832,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2637,9:27:23,289.75,1.0039,1.9336,-0.001,-0.0879,-0.0073,-0.08,-0.08,-0.01,0.32,0.27,0.08,0,16,-0.2832,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2638,9:27:24,289.5,1.0039,1.9336,-0.001,-0.1758,-0.0094,0.26,0.24,0.12,-0.48,-0.48,-0.02,0,13,-0.2695,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2639,9:27:25,289.75,1,1.9336,-0.001,-0.1758,-0.0136,0.34,0.27,0.32,0.02,-0.06,0.07,-0.0625,-11,-0.2695,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2640,9:27:26,289.625,1,1.9336,-0.001,-0.1758,-0.0136,0.17,0.32,0.12,0.29,0.26,0.11,-0.0625,-14,-0.2656,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2641,9:27:27,289.5,0.9961,1.9336,-0.001,-0.1758,-0.0125,0.08,0.12,0.16,-0.04,-0.07,0.11,-0.0625,-17,-0.2656,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2642,9:27:28,289.5,1.0039,1.9336,-0.001,-0.0879,-0.0125,0.19,0.27,0.19,0.11,0.17,0.03,-0.0625,-39,-0.2617,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2643,9:27:29,289.375,1,1.9336,-0.001,-0.0879,-0.0125,0.29,0.01,0.23,-0.37,-0.43,0.08,-0.0625,-31,-0.2617,55.8105,55.6787,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2644,9:27:30,289.375,1.0039,1.9775,-0.001,-0.0879,-0.0125,0.17,0.16,0.24,0.15,0.13,0.05,-0.0625,-21,-0.2637,55.8105,55.7666,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2645,9:27:31,289.5,1.0039,1.9775,-0.001,-0.0879,-0.0125,0.22,0.29,0.32,-0.1,-0.18,0.03,0,-11,-0.2637,55.8105,55.8105,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2646,9:27:32,289.5,1.0078,1.9775,-0.001,0,-0.0094,0.11,0.12,0.16,0.44,0.32,-0.02,0.0625,4,-0.2754,55.8545,55.8545,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2647,9:27:33,289.375,1.0078,1.9775,-0.001,0,-0.0136,0.2,0.22,0.26,0.16,0.18,-0.02,-0.0625,22,-0.2754,55.8545,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2648,9:27:34,289.5,1,1.9775,-0.001,0,-0.0104,0.09,0.17,-0.06,0.24,0.23,0.05,-0.0625,32,-0.2734,55.8545,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2649,9:27:35,289.625,1.0078,1.9336,-0.001,0,-0.0104,-0.14,0.01,0.02,-0.68,-0.61,0.05,0,24,-0.2734,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2650,9:27:36,289.375,1.0039,1.9336,-0.001,0,-0.0115,0.16,0.1,0.22,-0.11,-0.01,-0.3,-0.0625,18,-0.2715,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2651,9:27:37,289.5,1,1.9336,-0.001,0,-0.0157,0.26,0.12,0.14,-0.87,-0.84,-0.12,0,13,-0.2715,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2652,9:27:38,289.625,1.0078,1.9336,-0.001,0,-0.0157,0.22,0,0.16,-0.05,-0.04,-0.18,0,1,-0.2715,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2653,9:27:39,289.625,1.0039,1.9336,-0.001,-0.0879,-0.0167,0.04,0,0.02,-0.04,-0.02,-0.1,0,-10,-0.2715,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2654,9:27:40,289.5,1.0117,1.9775,-0.001,0,-0.0146,0.24,0.1,0.19,-0.12,-0.13,-0.02,0,1,-0.2559,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2655,9:27:41,289.5,1.0039,1.9775,-0.001,-0.0879,-0.0146,0.25,0.18,0.34,-0.18,-0.11,0.03,0.0625,-9,-0.2559,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2656,9:27:42,289.375,1.0078,1.9775,-0.001,0,-0.0136,0.03,-0.12,-0.25,-0.26,-0.33,0.01,0,-5,-0.2617,55.8984,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2657,9:27:43,289.375,1.0078,1.9775,-0.001,0.0879,-0.0094,0.43,0.3,0.35,-0.17,-0.15,0.1,0,10,-0.2617,55.9424,55.8984,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2658,9:27:44,289.375,1.0039,1.9775,-0.001,0.1758,-0.0094,0.33,0.18,0.27,-0.22,-0.17,-0.19,-0.0625,-2,-0.2754,55.9863,55.9863,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2659,9:27:45,289.375,1.0039,1.9775,-0.001,0.1758,-0.0052,0.56,0.35,0.44,-0.14,-0.07,-0.08,0,14,-0.2754,56.0742,56.0303,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2660,9:27:46,289.375,1.0078,1.9775,-0.001,0.0879,-0.0084,0.34,0.29,-0.01,-0.07,-0.15,-0.07,-0.0625,22,-0.2754,56.1182,56.1182,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2661,9:27:47,289.375,1.0039,1.9775,-0.001,0.0879,-0.0115,0.49,0.33,0.09,-0.22,-0.15,-0.08,0,22,-0.2754,56.1621,56.1182,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2662,9:27:48,289.625,1.0156,1.9775,-0.001,0.0879,-0.0073,0.45,0.36,0.35,-0.32,-0.3,-0.03,0,-13,-0.2715,56.2061,56.2061,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2663,9:27:49,289.375,1.0078,1.9775,-0.001,0.0879,-0.0094,0.15,0.25,0.31,-0.11,-0.07,0.02,0,15,-0.2715,56.25,56.25,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2664,9:27:50,289.375,1.0039,1.9775,-0.001,0.0879,-0.0084,0.42,0.47,0.27,-0.13,-0.1,-0.1,0,25,-0.2734,56.2939,56.2939,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2665,9:27:51,289.5,0.9961,1.9775,-0.001,0.0879,-0.0084,0.26,0.16,0.23,-0.2,-0.12,-0.1,0,23,-0.2734,56.3379,56.3379,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2666,9:27:52,289.5,0.9961,1.9775,-0.001,0.0879,-0.0073,0.46,0.17,0.38,-0.22,-0.32,-0.16,0,16,-0.2695,56.3818,56.3379,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2667,9:27:53,289.5,1.0078,2.0215,-0.001,0.0879,-0.0073,0.53,0.25,0.39,-0.27,-0.3,-0.08,-0.0625,0,-0.2695,56.3818,56.3818,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2668,9:27:54,289.375,1.0078,2.0215,-0.001,0.0879,-0.0104,0.44,0.35,0.21,-0.4,-0.38,-0.1,0,2,-0.2695,56.4258,56.4258,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2669,9:27:55,289.25,1.0078,2.0215,-0.001,0,-0.0146,0.36,0.19,0.32,-0.21,-0.18,-0.01,0,-6,-0.2695,56.4697,56.5137,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2670,9:27:56,289.75,1,2.0215,-0.001,0,-0.0115,0.18,-0.01,0.41,-0.25,-0.23,-0.24,-0.125,-14,-0.2559,56.5137,56.5137,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2671,9:27:57,289.625,1.0078,1.9775,-0.001,0.0879,-0.0094,0.49,0.47,0.38,-0.16,-0.27,-0.14,-0.0625,-9,-0.2559,56.6016,56.6016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2672,9:27:58,289.75,1,1.9775,-0.001,0,-0.0136,0.2,0.29,0.05,-0.43,-0.39,0.14,-0.0625,-1,-0.2637,56.6455,56.6455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2673,9:27:59,289.625,1.0078,1.9775,-0.001,0.0879,-0.0115,0.3,0.35,0.26,-0.21,-0.14,-0.01,-0.0625,12,-0.2637,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2674,9:28:00,289.625,0.9961,1.9775,-0.001,0,-0.0146,0.4,0.24,0.24,-0.16,-0.21,-0.03,-0.0625,13,-0.2695,56.7773,56.7334,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2675,9:28:01,289.75,0.9961,1.9775,-0.001,0,-0.0146,0.45,0.26,0.33,-0.49,-0.42,0.15,-0.0625,9,-0.2695,56.8213,56.8213,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2676,9:28:02,289.75,1.0039,1.9775,-0.001,0,-0.0157,0.42,0.17,0.48,-0.59,-0.56,-0.04,-0.0625,-5,-0.2617,56.8652,56.8652,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2677,9:28:03,289.625,1.0039,1.9775,-0.001,0.0879,-0.0125,0.55,0.46,0.4,-0.42,-0.44,-0.11,-0.0625,-15,-0.2617,56.9092,56.9092,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2678,9:28:04,289.75,1.0039,1.9775,-0.001,0.0879,-0.0125,0.51,0.43,0.33,-0.34,-0.21,0.01,-0.0625,12,-0.2793,56.9971,56.9531,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2679,9:28:05,289.75,1.0039,1.9775,-0.001,0.1758,-0.0063,0.5,0.35,0.36,-0.25,-0.41,-0.05,-0.0625,22,-0.2793,57.041,57.041,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2680,9:28:06,289.75,0.9961,1.9775,-0.001,0.0879,-0.0063,0.38,0.24,0.36,-0.41,-0.33,-0.22,-0.0625,14,-0.2754,57.085,57.085,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2681,9:28:07,289.625,1,1.9775,-0.001,0.0879,-0.0115,-0.37,-0.58,-0.46,-0.56,-0.43,-0.34,-0.0625,9,-0.2754,57.085,57.085,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2682,9:28:08,289.875,1.0078,1.9775,-0.001,0,-0.0136,0.41,0.36,0.48,-0.78,-0.67,-0.39,0,-17,-0.2637,57.1289,57.1728,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2683,9:28:09,289.75,1.0039,1.9775,-0.001,0,-0.0136,0.7,0.37,0.67,-0.78,-0.76,-0.17,0,-30,-0.2637,57.2168,57.2168,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2684,9:28:10,290,1.0078,1.9775,-0.001,0,-0.0188,0.48,0.45,0.48,-0.34,-0.3,0.02,-0.0625,-38,-0.2559,57.3926,57.4365,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2685,9:28:11,289.875,1,1.9775,-0.001,0,-0.0188,0.59,0.51,0.62,-0.1,-0.16,0.01,0,-21,-0.2559,57.6123,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2686,9:28:12,289.375,1.0117,1.9775,-0.001,0,-0.0199,0.62,0.62,0.37,-0.33,-0.32,0.05,-0.0625,-17,-0.2461,57.7441,57.7441,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2687,9:28:13,289.625,1.0078,1.9775,-0.001,0,-0.0188,0.68,0.31,0.41,-0.43,-0.49,-0.28,0,-30,-0.2461,57.832,57.832,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2688,9:28:14,289.75,1.0039,1.9775,-0.001,0,-0.0178,0.33,0.29,0.38,-0.39,-0.34,-0.09,0,-25,-0.2656,57.876,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2689,9:28:15,290.125,1.0039,1.9775,-0.001,0.0879,-0.0136,0.47,0.34,0.23,-0.39,-0.4,-0.12,-0.0625,-13,-0.2656,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2690,9:28:16,290.25,1,1.9336,-0.001,0.1758,-0.0084,0.46,0.25,0.27,-0.79,-0.79,-0.17,-0.0625,-2,-0.2695,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2691,9:28:17,290.25,1.0039,1.9336,-0.001,0.1758,-0.0042,0.41,0.05,0.36,-0.85,-0.8,-0.2,-0.0625,5,-0.2695,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2692,9:28:18,290.25,1,1.9336,-0.001,0.1758,-0.0052,0.54,0.5,0.37,-0.34,-0.31,-0.15,-0.0625,8,-0.2734,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2693,9:28:19,290.375,1,1.9336,-0.001,0.1758,-0.0063,1.02,0.79,0.67,-0.34,-0.22,-0.1,0.0625,15,-0.2734,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2694,9:28:20,290.25,1,1.9336,-0.001,0.1758,-0.0063,1.09,0.9,0.92,-0.3,-0.3,-0.09,-0.0625,19,-0.2793,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2695,9:28:21,290.375,1.0039,1.8896,-0.001,0.0879,-0.0094,0.92,0.56,0.44,-0.2,-0.11,-0.07,0,3,-0.2793,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2696,9:28:22,290.5,1,1.8896,-0.001,0.0879,-0.0104,1,0.79,0.9,-0.2,-0.19,-0.07,0,-21,-0.2715,57.9199,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2697,9:28:23,290.625,1,1.8896,-0.001,0.0879,-0.0094,0.91,0.55,0.81,-0.62,-0.56,-0.15,0,-21,-0.2715,57.876,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2698,9:28:24,291,1.0117,1.8896,-0.001,0.0879,-0.0094,0.62,0.65,0.64,-0.24,-0.32,-0.05,-0.0625,-11,-0.2695,57.7441,57.876,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2699,9:28:25,291,1.0039,1.8896,-0.001,0.0879,-0.0094,0.63,0.39,0.37,-0.25,-0.3,0.01,-0.0625,0,-0.2695,57.7002,57.7881,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2700,9:28:26,291.125,1.0039,1.8896,-0.001,0,-0.0136,0.52,0.52,0.41,-0.3,-0.38,-0.06,0,7,-0.2656,57.6562,57.7441,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2701,9:28:27,291.125,0.9961,1.8896,-0.001,0,-0.0146,1,0.6,0.84,-0.61,-0.52,-0.12,-0.0625,9,-0.2656,57.5684,57.7002,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2702,9:28:28,291.125,1,1.8896,-0.001,-0.0879,-0.0178,0.46,0.42,0.51,-0.33,-0.37,-0.02,-0.0625,8,-0.2598,57.4805,57.7002,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2703,9:28:29,291.25,1,1.8896,-0.001,-0.0879,-0.0157,0.59,0.37,0.49,-0.45,-0.28,-0.03,0,-10,-0.2598,57.3926,57.5684,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2704,9:28:30,291.25,1,1.8896,-0.001,0,-0.0157,0.34,0.34,0.18,-0.06,-0.09,0.01,0,-2,-0.2656,57.3486,57.5684,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2705,9:28:31,291.125,1,1.8896,-0.001,0,-0.0146,0.27,0.52,0.34,-0.13,-0.12,0,0,-4,-0.2656,57.3486,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2706,9:28:32,291.5,1,1.8896,-0.001,0,-0.0146,0.5,0.41,0.58,-0.15,-0.24,-0.03,-0.0625,7,-0.2715,57.3486,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2707,9:28:33,291.5,1,1.8896,-0.001,0,-0.0146,0.48,0.27,0.49,-0.5,-0.52,0.04,0,9,-0.2715,57.3486,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2708,9:28:34,291.5,1.0039,1.8896,-0.001,0,-0.0146,0.35,0.36,0.33,-0.13,-0.14,-0.02,0,15,-0.2734,57.3486,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2709,9:28:35,291.625,1,1.8896,-0.001,0,-0.0146,0.43,0.22,0.36,-0.19,-0.31,0.04,0,17,-0.2734,57.3486,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
